Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
10,2,1,1,65,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
10,3,1,1,77,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
11,0,1,1,57,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
11,1,1,1,53,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
11,2,1,1,65,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
11,3,1,1,77,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
12,0,1,1,57,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
12,1,2,1,56,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
12,2,2,1,66,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
12,3,1,1,77,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
13,0,1,3,65,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
13,1,2,2,60,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
13,2,2,4,64,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
13,3,1,1,77,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
14,0,2,3,67,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
14,1,2,4,67,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
14,2,3,6,67,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
14,3,1,1,77,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
15,0,2,5,65,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
15,1,2,7,60,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
15,2,3,8,63,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
15,3,1,2,82,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
16,0,2,6,68,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
16,1,2,10,59,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
16,2,3,9,63,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
16,3,1,3,78,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
17,0,2,7,72,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
17,1,2,14,53,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
17,2,3,10,61,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
17,3,1,5,80,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
18,0,2,8,72,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
18,1,2,18,50,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
18,2,3,11,63,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
18,3,1,7,73,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
19,0,2,9,69,"[(4, 8), (5, 9), (4, 0), (5, 1), (5, 0), (6, 1), (7, 1), (8, 1), (9, 0), (0, 1), (1, 1), (1, 2), (0, 3), (9, 1), (8, 2)]",[]
19,1,2,21,56,"[(5, 7), (5, 6), (6, 6), (6, 5), (5, 4), (4, 3), (5, 3), (6, 2), (7, 3), (7, 2), (9, 1), (7, 4), (8, 4), (7, 5), (9, 5), (7, 6), (7, 7), (6, 7), (0, 8), (9, 9), (0, 9), (2, 9), (0, 0), (1, 0), (3, 9), (2, 1)]","[(9, 3), (9, 3), (9, 4), (9, 6), (9, 7), (7, 8), (3, 1)]"
19,2,3,12,68,"[(9, 3), (8, 2), (9, 2), (0, 3), (9, 4), (0, 4), (1, 4), (1, 3), (2, 2), (3, 1), (3, 0), (3, 2), (4, 2), (6, 3), (7, 4)]","[(7, 3), (7, 3)]"
19,3,1,8,75,"[(6, 9), (5, 8), (4, 7), (3, 6), (2, 6), (2, 7), (2, 8), (1, 8), (0, 7), (9, 7), (9, 6), (8, 7), (8, 8), (6, 8), (7, 9), (8, 9), (9, 8)]",[]
0,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
0,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
0,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
0,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
1,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
1,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
1,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
1,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
2,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
2,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
2,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
2,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
3,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
3,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
3,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
3,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
4,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
4,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
4,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
4,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
5,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
5,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
5,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
5,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
6,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
6,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
6,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
6,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
7,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
7,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
7,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
7,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
8,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
8,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
8,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
8,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
9,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
9,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
9,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
9,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
10,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
10,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
10,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
10,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
11,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
11,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
11,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
11,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
12,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
12,1,1,1,96,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
12,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
12,3,1,1,57,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
13,0,1,1,99,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
13,1,1,2,101,"[(6, 7), (5, 6), (6, 6), (7, 7), (7, 8), (6, 9), (7, 0), (8, 9), (8, 8), (8, 7), (9, 6), (0, 6), (9, 5), (0, 4)]","[(2, 6), (2, 4)]"
13,2,1,1,56,"[(4, 3), (3, 4), (2, 3), (2, 2), (1, 1), (1, 0), (0, 9), (0, 8), (1, 8), (2, 7), (1, 6), (1, 3), (4, 5), (1, 7), (3, 7)]","[(3, 5), (4, 7), (4, 9), (3, 9)]"
13,3,1,2,53,"[(4, 9), (4, 8), (3, 7), (4, 7), (4, 6), (3, 5), (2, 6), (1, 5), (0, 4), (9, 3), (8, 2), (8, 0), (9, 0), (0, 0), (8, 1), (0, 1), (9, 2), (0, 2), (1, 0), (1, 9), (3, 9), (2, 0), (4, 0), (2, 1), (1, 2), (1, 3)]","[(4, 1), (4, 2)]"
14,0,1,3,108,"[(6, 3), (5, 2), (4, 1), (3, 2), (3, 3), (4, 4), (5, 3), (6, 4), (7, 4), (8, 5), (9, 5), (0, 5), (1, 4), (1, 2), (0, 3), (2, 3), (3, 4), (4, 3), (5, 1), (6, 1), (7, 1), (7, 2), (7, 3), (8, 3)]","[(2, 4)]"
