Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
7,0,1,1,58,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
7,1,1,1,92,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
7,2,1,1,59,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
7,3,1,1,76,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
8,0,1,2,62,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
8,1,1,1,92,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
8,2,1,2,59,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
8,3,1,1,76,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
9,0,1,4,60,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
9,1,1,3,96,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
9,2,1,4,51,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
9,3,1,3,71,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
10,0,1,6,60,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
10,1,1,4,101,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
10,2,1,6,55,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
10,3,1,4,69,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
11,0,1,8,58,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
11,1,1,4,101,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
11,2,1,8,59,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
11,3,1,4,69,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
12,0,1,8,58,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
12,1,1,4,101,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
12,2,1,9,57,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
12,3,1,5,67,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
13,0,1,8,58,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
13,1,1,4,101,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
13,2,1,9,57,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
13,3,1,5,67,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
14,0,1,8,58,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
14,1,1,4,101,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
14,2,1,10,56,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
14,3,1,6,68,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
15,0,1,9,53,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
15,1,1,4,101,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
15,2,1,11,55,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
15,3,1,8,69,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
16,0,1,11,55,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
16,1,1,5,96,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
16,2,1,13,50,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
16,3,1,11,69,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
17,0,1,13,50,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
17,1,1,6,91,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
17,2,1,15,52,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
17,3,1,14,66,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
18,0,1,14,55,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
18,1,1,8,92,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
18,2,1,17,50,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
18,3,1,17,59,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
19,0,1,15,52,"[(8, 5), (8, 6), (7, 5), (6, 6), (6, 7), (7, 6), (6, 5), (3, 3), (2, 3), (1, 4), (0, 4), (1, 2), (2, 2), (0, 3), (2, 5), (3, 5)]","[(6, 5), (3, 5)]"
19,1,1,10,90,"[(4, 0), (3, 1), (2, 0), (2, 1), (1, 1), (0, 2), (9, 2), (8, 1), (8, 9), (9, 9), (7, 0), (9, 0), (9, 1), (0, 1), (1, 0), (1, 9), (0, 9), (9, 8), (8, 8), (7, 9), (7, 1)]",[]
19,2,1,19,56,"[(4, 1), (5, 2), (6, 2), (6, 3), (6, 4), (5, 3), (3, 3), (4, 3), (3, 4), (5, 4), (3, 5), (4, 5), (5, 5), (3, 6), (7, 4), (2, 6), (0, 5), (1, 5), (2, 5), (0, 6), (0, 7), (1, 7)]","[(5, 7), (7, 6), (6, 7), (2, 7), (4, 9), (4, 8), (4, 9)]"
19,3,1,20,50,"[(7, 1), (8, 0), (7, 9), (6, 9), (6, 8), (5, 7), (4, 8), (2, 7), (3, 7), (4, 7), (2, 8), (2, 9), (3, 9), (4, 9), (5, 1), (5, 0), (6, 0), (7, 2), (8, 3), (7, 3), (8, 4), (9, 4), (9, 5), (9, 6), (7, 7), (8, 7), (3, 8)]","[(8, 5), (1, 9)]"
0,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
0,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
0,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
0,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
1,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
1,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
1,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
1,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
2,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
2,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
2,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
2,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
3,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
3,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
3,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
3,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
4,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
4,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
4,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
4,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
5,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
5,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
5,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
5,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
6,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
6,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
6,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
6,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
7,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
7,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
7,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
7,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
8,0,1,1,75,"[(1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (6, 1), (7, 1), (8, 1), (8, 0), (8, 8), (8, 9), (7, 0), (9, 9), (0, 9), (9, 7), (1, 9), (0, 8), (0, 6), (1, 7)]","[(1, 8)]"
8,1,1,1,80,"[(5, 7), (3, 0), (2, 9), (1, 9), (0, 8), (0, 7), (1, 8), (2, 8), (2, 7), (3, 7), (4, 7), (6, 7), (3, 9), (4, 0), (3, 1), (3, 2), (1, 2), (1, 3), (1, 4), (0, 4), (8, 3), (9, 3), (0, 3), (8, 4), (8, 5), (9, 5), (8, 6)]","[(6, 9), (5, 0), (6, 1), (5, 2), (3, 4), (0, 5)]"
8,2,1,1,73,"[(7, 4), (6, 3), (6, 2), (5, 1), (5, 0), (6, 0), (5, 9), (6, 8), (7, 8), (6, 9), (4, 8), (5, 7), (6, 6), (6, 5), (6, 4), (7, 3)]","[(4, 9)]"
8,3,1,1,70,"[(8, 7), (9, 6), (0, 5), (1, 6), (2, 6), (2, 5), (2, 4), (3, 4), (4, 5), (5, 5), (5, 4), (4, 4), (3, 5), (3, 6), (2, 7), (2, 8), (0, 0), (1, 0), (2, 0)]",[]
