Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
15,2,1,3,78,"[(8, 7), (9, 6), (9, 5), (8, 4), (7, 4), (6, 5), (5, 4), (4, 3), (2, 2), (2, 3), (4, 4), (4, 5), (3, 5), (2, 4), (1, 5), (0, 5), (1, 6), (9, 7), (7, 6), (8, 6)]","[(1, 7), (8, 8)]"
15,3,1,4,100,"[(3, 9), (2, 8), (1, 7), (2, 7), (3, 6), (2, 5), (3, 4), (3, 3), (4, 2), (3, 1), (6, 1), (6, 2), (7, 3), (7, 4), (8, 5), (7, 5), (6, 6), (5, 5)]",[]
16,0,1,11,80,"[(0, 2), (0, 1), (9, 2), (8, 1), (7, 1), (6, 2), (5, 2), (4, 1), (4, 0), (5, 9), (4, 7), (5, 7), (6, 7), (4, 8), (6, 8), (4, 9), (6, 9), (7, 9), (7, 8), (8, 8), (7, 0), (8, 0), (9, 1), (9, 0), (0, 8), (0, 9), (0, 0), (1, 1)]","[(9, 0)]"
16,1,1,9,68,"[(9, 1), (9, 0), (9, 9), (9, 8), (0, 7), (1, 8), (2, 9), (2, 0), (3, 0), (2, 1), (1, 1), (0, 3), (0, 4), (8, 3), (9, 3), (9, 5)]","[(2, 3), (2, 4), (2, 5), (0, 5)]"
16,2,1,4,79,"[(8, 7), (9, 6), (9, 5), (8, 4), (7, 4), (6, 5), (5, 4), (4, 3), (2, 2), (2, 3), (4, 4), (4, 5), (3, 5), (2, 4), (1, 5), (0, 5), (1, 6), (9, 7), (7, 6), (8, 6)]","[(1, 7), (8, 8)]"
16,3,1,6,103,"[(3, 9), (2, 8), (1, 7), (2, 7), (3, 6), (2, 5), (3, 4), (3, 3), (4, 2), (3, 1), (6, 1), (6, 2), (7, 3), (7, 4), (8, 5), (7, 5), (6, 6), (5, 5)]",[]
17,0,1,13,79,"[(0, 2), (0, 1), (9, 2), (8, 1), (7, 1), (6, 2), (5, 2), (4, 1), (4, 0), (5, 9), (4, 7), (5, 7), (6, 7), (4, 8), (6, 8), (4, 9), (6, 9), (7, 9), (7, 8), (8, 8), (7, 0), (8, 0), (9, 1), (9, 0), (0, 8), (0, 9), (0, 0), (1, 1)]","[(9, 0)]"
17,1,1,10,65,"[(9, 1), (9, 0), (9, 9), (9, 8), (0, 7), (1, 8), (2, 9), (2, 0), (3, 0), (2, 1), (1, 1), (0, 3), (0, 4), (8, 3), (9, 3), (9, 5)]","[(2, 3), (2, 4), (2, 5), (0, 5)]"
17,2,1,5,79,"[(8, 7), (9, 6), (9, 5), (8, 4), (7, 4), (6, 5), (5, 4), (4, 3), (2, 2), (2, 3), (4, 4), (4, 5), (3, 5), (2, 4), (1, 5), (0, 5), (1, 6), (9, 7), (7, 6), (8, 6)]","[(1, 7), (8, 8)]"
17,3,1,6,103,"[(3, 9), (2, 8), (1, 7), (2, 7), (3, 6), (2, 5), (3, 4), (3, 3), (4, 2), (3, 1), (6, 1), (6, 2), (7, 3), (7, 4), (8, 5), (7, 5), (6, 6), (5, 5)]",[]
18,0,1,14,79,"[(0, 2), (0, 1), (9, 2), (8, 1), (7, 1), (6, 2), (5, 2), (4, 1), (4, 0), (5, 9), (4, 7), (5, 7), (6, 7), (4, 8), (6, 8), (4, 9), (6, 9), (7, 9), (7, 8), (8, 8), (7, 0), (8, 0), (9, 1), (9, 0), (0, 8), (0, 9), (0, 0), (1, 1)]","[(9, 0)]"
18,1,1,12,59,"[(9, 1), (9, 0), (9, 9), (9, 8), (0, 7), (1, 8), (2, 9), (2, 0), (3, 0), (2, 1), (1, 1), (0, 3), (0, 4), (8, 3), (9, 3), (9, 5)]","[(2, 3), (2, 4), (2, 5), (0, 5)]"
18,2,1,6,74,"[(8, 7), (9, 6), (9, 5), (8, 4), (7, 4), (6, 5), (5, 4), (4, 3), (2, 2), (2, 3), (4, 4), (4, 5), (3, 5), (2, 4), (1, 5), (0, 5), (1, 6), (9, 7), (7, 6), (8, 6)]","[(1, 7), (8, 8)]"
18,3,1,6,103,"[(3, 9), (2, 8), (1, 7), (2, 7), (3, 6), (2, 5), (3, 4), (3, 3), (4, 2), (3, 1), (6, 1), (6, 2), (7, 3), (7, 4), (8, 5), (7, 5), (6, 6), (5, 5)]",[]
19,0,1,15,79,"[(0, 2), (0, 1), (9, 2), (8, 1), (7, 1), (6, 2), (5, 2), (4, 1), (4, 0), (5, 9), (4, 7), (5, 7), (6, 7), (4, 8), (6, 8), (4, 9), (6, 9), (7, 9), (7, 8), (8, 8), (7, 0), (8, 0), (9, 1), (9, 0), (0, 8), (0, 9), (0, 0), (1, 1)]","[(9, 0)]"
19,1,1,14,52,"[(9, 1), (9, 0), (9, 9), (9, 8), (0, 7), (1, 8), (2, 9), (2, 0), (3, 0), (2, 1), (1, 1), (0, 3), (0, 4), (8, 3), (9, 3), (9, 5)]","[(2, 3), (2, 4), (2, 5), (0, 5)]"
19,2,1,8,78,"[(8, 7), (9, 6), (9, 5), (8, 4), (7, 4), (6, 5), (5, 4), (4, 3), (2, 2), (2, 3), (4, 4), (4, 5), (3, 5), (2, 4), (1, 5), (0, 5), (1, 6), (9, 7), (7, 6), (8, 6)]","[(1, 7), (8, 8)]"
19,3,1,7,106,"[(3, 9), (2, 8), (1, 7), (2, 7), (3, 6), (2, 5), (3, 4), (3, 3), (4, 2), (3, 1), (6, 1), (6, 2), (7, 3), (7, 4), (8, 5), (7, 5), (6, 6), (5, 5)]",[]
0,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
0,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
0,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
0,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
1,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
1,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
1,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
1,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
2,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
2,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
2,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
2,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
3,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
3,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
3,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
3,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
4,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
4,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
4,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
4,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
5,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
5,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
5,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
5,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
6,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
6,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
6,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
6,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
7,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
7,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
7,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
7,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
8,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
8,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
8,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
8,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
9,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
9,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
9,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
9,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
10,0,1,1,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
10,1,1,1,73,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
10,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
10,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
11,0,2,1,59,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
11,1,2,1,77,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
11,2,1,1,81,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
11,3,1,1,87,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
12,0,3,2,58,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
12,1,3,1,80,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
12,2,1,2,86,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
12,3,1,3,92,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
13,0,3,4,57,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
13,1,3,2,77,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
13,2,1,4,76,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
13,3,1,4,96,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
14,0,3,6,52,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
14,1,3,3,74,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
14,2,1,5,71,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
14,3,1,4,96,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
15,0,3,8,50,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
15,1,3,4,77,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
15,2,1,6,74,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
15,3,1,4,96,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
16,0,3,10,50,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
16,1,3,6,75,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
16,2,1,8,79,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
16,3,1,4,96,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
17,0,3,11,50,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
17,1,3,8,76,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
17,2,1,9,76,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
17,3,1,4,96,"[(7, 8), (8, 8), (9, 7), (0, 6), (0, 7), (1, 7), (2, 6), (2, 7), (3, 8), (4, 9), (4, 0), (2, 9), (3, 9), (2, 0), (3, 1), (4, 1), (5, 2), (6, 1), (7, 1), (8, 2), (7, 2), (6, 2), (5, 1), (4, 2)]",[]
18,0,3,12,50,"[(5, 6), (4, 5), (4, 4), (5, 4), (6, 4), (6, 5), (5, 5), (6, 6), (7, 5), (8, 6), (8, 5), (9, 5), (0, 5), (8, 7), (7, 6), (6, 7), (5, 7), (5, 8), (5, 9), (6, 9), (6, 0), (5, 0), (4, 3), (6, 3), (7, 3)]","[(0, 7), (9, 9), (8, 8), (7, 9), (6, 2)]"
18,1,3,10,82,"[(3, 7), (3, 6), (2, 5), (1, 5), (0, 4), (1, 3), (2, 2), (3, 2), (2, 3), (3, 3), (3, 4), (3, 5), (4, 6), (4, 5)]","[(5, 6)]"
18,2,1,10,76,"[(0, 0), (1, 9), (1, 0), (2, 1), (1, 2), (0, 3), (0, 2), (9, 1), (0, 1), (9, 0), (8, 9), (7, 7), (9, 8), (7, 9), (9, 9), (0, 8), (1, 8), (1, 1), (2, 2)]",[]
