Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
12,0,1,6,87,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
12,1,1,9,77,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
12,2,1,1,64,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
12,3,1,4,91,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
13,0,2,7,83,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
13,1,1,10,73,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
13,2,1,1,64,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
13,3,2,6,97,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
14,0,2,8,80,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
14,1,1,10,73,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
14,2,1,1,64,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
14,3,2,7,97,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
15,0,2,9,85,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
15,1,1,10,73,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
15,2,1,1,64,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
15,3,2,8,97,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
16,0,2,10,82,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
16,1,1,12,78,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
16,2,1,2,60,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
16,3,2,10,93,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
17,0,2,11,78,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
17,1,1,14,69,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
17,2,1,4,59,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
17,3,2,13,88,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
18,0,2,12,75,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
18,1,1,16,70,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
18,2,2,5,68,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
18,3,3,15,100,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
19,0,2,13,79,"[(1, 6), (1, 7), (1, 8), (1, 9), (0, 9), (9, 1), (0, 2), (0, 1), (1, 1), (2, 1), (2, 2), (0, 3), (1, 3), (2, 3), (1, 4), (0, 4), (9, 3), (8, 0), (9, 0)]",[]
19,1,1,18,66,"[(8, 0), (9, 0), (0, 0), (9, 9), (8, 7), (9, 7), (0, 7), (0, 8), (8, 8), (7, 8), (6, 7), (5, 8), (4, 8), (6, 8), (4, 9), (5, 1)]","[(0, 9), (6, 0), (6, 1)]"
19,2,2,6,64,"[(7, 6), (8, 6), (7, 5), (6, 6), (5, 6), (4, 5), (3, 4), (4, 4), (4, 3), (4, 2), (4, 1), (4, 0), (3, 9), (3, 7), (2, 8), (4, 7), (2, 9), (3, 0), (1, 0), (3, 1)]","[(4, 9)]"
19,3,3,17,105,"[(6, 7), (7, 8), (8, 8), (8, 9), (7, 0), (6, 9), (6, 0), (6, 1), (6, 2), (6, 3), (7, 1), (8, 1), (8, 2), (7, 3), (7, 4), (8, 4), (9, 4), (0, 5), (2, 4), (2, 5), (0, 6), (2, 6), (3, 6), (2, 8), (3, 8)]","[(0, 3)]"
0,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
0,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
0,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
0,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
1,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
1,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
1,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
1,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
2,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
2,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
2,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
2,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
3,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
3,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
3,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
3,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
4,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
4,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
4,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
4,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
5,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
5,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
5,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
5,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
6,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
6,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
6,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
6,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
7,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
7,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
7,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
7,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
8,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
8,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
8,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
8,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
9,0,1,1,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
9,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
9,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
9,3,1,1,66,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
10,0,1,2,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
10,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
10,2,1,1,83,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
10,3,1,2,67,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
11,0,1,3,55,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
11,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
11,2,1,2,84,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
11,3,1,4,63,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
12,0,1,4,54,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
12,1,1,1,70,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
12,2,2,2,88,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
12,3,2,5,67,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
13,0,1,5,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
13,1,1,2,71,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
13,2,2,4,93,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
13,3,2,7,74,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
14,0,1,6,51,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
14,1,1,3,69,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
14,2,2,6,94,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
14,3,2,9,73,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
15,0,1,7,50,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
15,1,1,4,73,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
15,2,2,8,93,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
15,3,2,11,63,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
16,0,1,8,53,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
16,1,1,6,71,"[(7, 1), (6, 0), (7, 9), (6, 9), (5, 8), (4, 8), (3, 9), (4, 9), (5, 0), (5, 9), (6, 8), (6, 7), (8, 4), (9, 2)]","[(9, 4)]"
16,2,2,8,93,"[(9, 4), (0, 3), (9, 3), (0, 4), (9, 5), (9, 6), (8, 5), (7, 5), (6, 6), (5, 5), (6, 5), (7, 6), (8, 6), (8, 7), (7, 8), (8, 8), (9, 8), (9, 9), (7, 0), (8, 0), (9, 0), (0, 9), (0, 8), (1, 8), (1, 7), (2, 7), (3, 7)]",[]
16,3,2,14,67,"[(9, 1), (0, 0), (1, 1), (2, 2), (3, 3), (4, 2), (5, 2), (5, 3), (6, 3), (6, 2), (7, 2), (8, 2), (8, 3), (5, 4), (8, 3)]","[(9, 5), (8, 6), (9, 5), (8, 5), (7, 5)]"
17,0,1,9,55,"[(2, 7), (3, 6), (4, 5), (4, 6), (3, 5), (2, 5), (1, 5), (1, 4), (2, 3), (2, 2), (1, 0), (2, 0), (0, 1), (2, 1), (0, 2), (1, 2)]",[]
