Step,AgentID,Scaling A,Scaling B,Capacity,Land Owned,Conquered
8,3,1,1,78,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
9,0,1,1,91,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
9,1,1,1,76,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
9,2,1,1,60,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
9,3,1,1,78,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
10,0,1,2,89,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
10,1,1,2,72,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
10,2,1,1,60,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
10,3,1,1,78,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
11,0,1,2,89,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
11,1,1,2,72,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
11,2,1,1,60,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
11,3,1,1,78,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
12,0,1,3,92,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
12,1,1,2,72,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
12,2,1,1,60,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
12,3,1,2,76,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
13,0,1,4,95,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
13,1,1,3,70,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
13,2,2,1,63,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
13,3,2,2,79,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
14,0,1,5,100,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
14,1,1,3,70,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
14,2,2,2,62,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
14,3,2,4,86,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
15,0,1,7,101,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
15,1,1,4,66,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
15,2,2,4,62,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
15,3,2,7,85,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
16,0,1,8,106,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
16,1,1,6,68,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
16,2,2,6,55,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
16,3,2,10,82,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
17,0,1,8,106,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
17,1,1,8,62,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
17,2,2,8,50,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
17,3,2,12,83,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
18,0,1,8,106,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
18,1,1,10,62,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
18,2,2,10,59,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
18,3,2,14,87,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
19,0,1,9,102,"[(8, 2), (9, 1), (8, 0), (7, 9), (6, 8), (5, 7), (5, 6), (4, 7), (3, 8), (2, 7), (1, 6), (1, 7), (2, 5), (3, 4), (4, 4), (4, 3)]",[]
19,1,1,12,59,"[(1, 2), (0, 1), (9, 0), (9, 9), (0, 8), (1, 7), (2, 7), (3, 7), (4, 8), (5, 8), (5, 9), (3, 0), (5, 0), (6, 1), (5, 1), (4, 2), (5, 2), (6, 2), (7, 3), (5, 4), (7, 4)]","[(6, 4)]"
19,2,2,12,65,"[(6, 4), (5, 3), (4, 3), (3, 2), (3, 1), (4, 0), (3, 9), (2, 9), (1, 8), (0, 7), (9, 6), (8, 6), (9, 7), (8, 5)]","[(9, 8)]"
19,3,2,15,85,"[(9, 4), (0, 5), (0, 4), (1, 5), (2, 6), (2, 5), (2, 4), (3, 5), (4, 5), (5, 5), (6, 5), (7, 5), (7, 6), (6, 7), (7, 7), (7, 8), (8, 8), (9, 8), (6, 9), (6, 0), (7, 1), (7, 2), (9, 2), (0, 1), (1, 1), (2, 1)]","[(9, 0)]"
0,0,1,1,70,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
0,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
0,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
0,3,1,1,71,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
1,0,1,1,70,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
1,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
1,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
1,3,1,1,71,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
2,0,1,2,67,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
2,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
2,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
2,3,1,2,71,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
3,0,1,3,66,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
3,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
3,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
3,3,1,3,66,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
4,0,1,4,64,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
4,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
4,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
4,3,1,4,68,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
5,0,1,5,63,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
5,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
5,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
5,3,1,5,66,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
6,0,1,6,68,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
6,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
6,2,1,1,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
6,3,1,6,69,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
7,0,1,7,71,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
7,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
7,2,1,2,61,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
7,3,1,8,71,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
8,0,1,8,66,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
8,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
8,2,1,3,62,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
8,3,1,10,80,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
9,0,1,9,68,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
9,1,1,1,52,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
9,2,1,4,64,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
9,3,1,12,84,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
10,0,1,10,73,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
10,1,1,2,57,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
10,2,1,5,64,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
10,3,1,15,78,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
11,0,1,11,69,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
11,1,1,2,57,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
11,2,1,6,68,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
11,3,1,17,85,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
12,0,1,12,69,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
12,1,1,2,57,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
12,2,1,7,71,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
12,3,1,19,81,"[(9, 8), (9, 7), (8, 5), (9, 5), (0, 5), (8, 6), (0, 6), (8, 7), (0, 7), (1, 5), (2, 5), (2, 6), (1, 7), (2, 7), (1, 8), (2, 9), (3, 9), (4, 8), (5, 7), (4, 6), (3, 5), (2, 8), (3, 8), (5, 9), (6, 9), (4, 0), (6, 0), (6, 1), (7, 1), (7, 9), (8, 9), (8, 0), (8, 1), (7, 2), (6, 2), (5, 4), (5, 5)]","[(4, 7), (7, 4), (7, 5)]"
13,0,1,13,72,"[(9, 9), (9, 7), (9, 8), (0, 7), (0, 6)]",[]
13,1,1,2,57,"[(4, 5), (4, 6), (4, 7), (5, 8), (4, 9), (3, 0), (2, 1), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (3, 3), (4, 3), (5, 3), (4, 4), (3, 4), (2, 3), (2, 2), (1, 3), (0, 3), (9, 2)]",[]
13,2,1,8,66,"[(7, 7), (7, 6), (6, 7), (5, 6), (6, 5), (7, 5), (9, 5), (0, 4), (9, 3), (8, 2), (7, 3), (7, 4), (8, 4), (0, 5), (1, 4)]","[(0, 5)]"
